order_number,order_line_number,customer_key,product_key,order_date,ship_date,location_key,payment_type,payment_provider,shipping_type,carrier,quantity,unit_price,unit_cost,discount_amount,tax_amount,shipping_cost,line_total,line_profit,order_total,order_status
ORD-00007527,1,CUST-000275,PROD-000169,2024-08-18,2024-08-19,LOC-0007,Credit Card,American Express,Overnight,UPS,3,209.74,145.29,0.0,50.34,9.96,629.22,193.35,689.52,Delivered
ORD-00007528,1,CUST-000098,PROD-000159,2024-02-24,2024-02-27,LOC-0032,Digital Wallet,Apple Pay,Express,UPS,1,508.61,312.69,41.02,37.41,9.05,467.59,154.9,514.05,Delivered
ORD-00007529,1,CUST-000098,PROD-000299,2025-04-12,2025-04-13,LOC-0030,Debit Card,Visa,Standard,USPS,5,38.33,17.7,0.0,15.33,13.35,191.65,103.15,220.33,Delivered
ORD-00007529,2,CUST-000098,PROD-000244,2025-04-12,2025-04-13,LOC-0030,Debit Card,Visa,Standard,USPS,5,1104.35,450.29,0.0,441.74,0.0,5521.75,3270.3,6183.82,Delivered
ORD-00007529,3,CUST-000098,PROD-000186,2025-04-12,2025-04-13,LOC-0030,Debit Card,Visa,Standard,USPS,4,304.53,198.81,0.0,97.45,0.0,1218.12,422.88,7499.39,Delivered
ORD-00007530,1,CUST-000901,PROD-000077,2024-08-28,2024-08-29,LOC-0020,Credit Card,Visa,Overnight,FedEx,5,442.62,273.92,0.0,177.05,9.52,2213.1,843.5,2399.67,Delivered
ORD-00007530,2,CUST-000901,PROD-000068,2024-08-28,2024-08-29,LOC-0020,Credit Card,Visa,Overnight,FedEx,4,320.42,178.49,0.0,102.53,0.0,1281.68,567.72,3783.88,Delivered
ORD-00007531,1,CUST-000986,PROD-000270,2025-02-07,2025-02-09,LOC-0032,Credit Card,Visa,Overnight,FedEx,4,999.64,437.18,986.82,240.94,10.73,3011.74,1263.02,3263.41,Delivered
ORD-00007532,1,CUST-000681,PROD-000246,2024-03-18,2024-03-21,LOC-0013,Credit Card,Visa,Standard,UPS,3,425.22,232.33,0.0,102.05,9.97,1275.66,578.67,1387.68,Delivered
ORD-00007533,1,CUST-000196,PROD-000024,2024-01-07,,LOC-0010,Credit Card,Visa,Express,FedEx,1,14.2,10.08,0.0,1.14,12.79,14.2,4.12,28.13,Processing
ORD-00007534,1,CUST-000682,PROD-000220,2023-12-15,2023-12-16,LOC-0025,Digital Wallet,PayPal,Overnight,FedEx,1,296.59,202.49,0.0,23.73,9.89,296.59,94.1,330.21,Delivered
ORD-00007535,1,CUST-000840,PROD-000109,2024-08-25,2024-08-27,LOC-0012,Credit Card,American Express,Standard,UPS,4,893.51,395.18,888.43,214.85,11.99,2685.61,1104.89,2912.45,Shipped
ORD-00007536,1,CUST-000796,PROD-000353,2024-10-02,2024-10-03,LOC-0038,Digital Wallet,Apple Pay,Overnight,FedEx,2,954.65,469.66,135.06,141.94,8.3,1774.24,834.92,1924.48,Delivered
ORD-00007537,1,CUST-000593,PROD-000019,2025-10-20,2025-10-22,LOC-0006,Digital Wallet,Google Pay,Overnight,UPS,5,378.86,179.42,0.0,151.54,13.15,1894.3,997.2,2058.99,Delivered
ORD-00007538,1,CUST-000729,PROD-000310,2025-06-15,2025-06-18,LOC-0009,Digital Wallet,Apple Pay,Express,FedEx,1,598.4,257.74,0.0,47.87,10.9,598.4,340.66,657.17,Delivered
ORD-00007539,1,CUST-000188,PROD-000218,2024-12-01,2024-12-03,LOC-0031,Credit Card,American Express,Express,FedEx,2,394.59,158.14,0.0,63.13,12.59,789.18,472.9,864.9,Delivered
ORD-00007540,1,CUST-000552,PROD-000022,2024-09-01,2024-09-03,LOC-0001,Debit Card,Mastercard,Standard,UPS,5,572.31,410.38,0.0,228.92,7.97,2861.55,809.65,3098.44,Delivered
ORD-00007541,1,CUST-000447,PROD-000441,2024-09-22,,LOC-0027,Debit Card,Mastercard,Express,UPS,1,1181.8,475.57,0.0,94.54,11.86,1181.8,706.23,1288.2,Processing
ORD-00007542,1,CUST-000975,PROD-000448,2025-04-07,2025-04-09,LOC-0008,Debit Card,Visa,Overnight,UPS,1,370.21,221.03,0.0,29.62,8.61,370.21,149.18,408.44,Delivered
ORD-00007543,1,CUST-000483,PROD-000338,2025-03-30,2025-03-31,LOC-0033,Credit Card,Visa,Standard,UPS,5,276.62,156.45,0.0,110.65,8.2,1383.1,600.85,1501.95,Delivered
ORD-00007544,1,CUST-000137,PROD-000173,2024-10-21,2024-10-23,LOC-0002,Digital Wallet,Apple Pay,Overnight,FedEx,2,222.39,104.55,0.0,35.58,14.03,444.78,235.68,494.39,Shipped
ORD-00007545,1,CUST-000083,PROD-000040,2024-11-27,2024-11-28,LOC-0036,Credit Card,American Express,Standard,UPS,2,33.0,22.38,0.0,5.28,6.2,66.0,21.24,77.48,Delivered
ORD-00007546,1,CUST-000385,PROD-000024,2023-12-23,2023-12-24,LOC-0009,Credit Card,Visa,Standard,USPS,1,14.2,10.08,0.0,1.14,11.08,14.2,4.12,26.42,Shipped
ORD-00007546,2,CUST-000385,PROD-000474,2023-12-23,2023-12-24,LOC-0009,Credit Card,Visa,Standard,USPS,1,368.59,255.12,0.0,29.49,0.0,368.59,113.47,424.5,Shipped
ORD-00007547,1,CUST-000486,PROD-000131,2025-01-21,2025-01-23,LOC-0002,Debit Card,Visa,Standard,UPS,4,597.35,340.31,0.0,191.15,8.68,2389.4,1028.16,2589.23,Delivered
ORD-00007547,2,CUST-000486,PROD-000104,2025-01-21,2025-01-23,LOC-0002,Debit Card,Visa,Standard,UPS,4,723.59,404.1,0.0,231.55,0.0,2894.36,1277.96,5715.14,Delivered
ORD-00007548,1,CUST-000290,PROD-000179,2024-07-23,2024-07-24,LOC-0012,Digital Wallet,Apple Pay,Overnight,FedEx,4,572.02,385.21,0.0,183.05,6.76,2288.08,747.24,2477.89,Delivered
ORD-00007549,1,CUST-000279,PROD-000394,2024-12-29,,LOC-0019,Digital Wallet,Apple Pay,Standard,USPS,5,392.52,271.49,304.67,132.63,6.49,1657.93,300.48,1797.05,Cancelled
ORD-00007550,1,CUST-000514,PROD-000439,2024-05-15,2024-05-17,LOC-0013,Digital Wallet,Google Pay,Express,UPS,2,750.45,301.53,0.0,120.07,5.74,1500.9,897.84,1626.71,Delivered
ORD-00007551,1,CUST-000943,PROD-000247,2024-09-13,2024-09-16,LOC-0022,Credit Card,Mastercard,Overnight,UPS,3,617.67,313.69,0.0,148.24,5.33,1853.01,911.94,2006.58,Delivered
ORD-00007551,2,CUST-000943,PROD-000329,2024-09-13,2024-09-16,LOC-0022,Credit Card,Mastercard,Overnight,UPS,4,191.87,108.33,190.72,46.14,0.0,576.76,143.44,2629.48,Delivered
ORD-00007552,1,CUST-000513,PROD-000077,2025-09-27,2025-09-29,LOC-0035,Credit Card,Mastercard,Overnight,FedEx,1,442.62,273.92,0.0,35.41,14.1,442.62,168.7,492.13,Shipped
ORD-00007553,1,CUST-000781,PROD-000435,2024-12-27,2024-12-28,LOC-0022,Credit Card,Visa,Express,UPS,5,509.34,304.19,0.0,203.74,13.5,2546.7,1025.75,2763.94,Delivered
ORD-00007554,1,CUST-000946,PROD-000339,2024-12-23,,LOC-0017,Debit Card,Mastercard,Express,FedEx,4,343.06,224.61,0.0,109.78,14.63,1372.24,473.8,1496.65,Processing
ORD-00007555,1,CUST-000784,PROD-000488,2024-04-10,2024-04-11,LOC-0006,Debit Card,Mastercard,Express,UPS,5,318.0,159.72,0.0,127.2,14.97,1590.0,791.4,1732.17,Delivered
ORD-00007556,1,CUST-000761,PROD-000062,2024-07-25,,LOC-0006,Credit Card,Mastercard,Express,FedEx,4,291.69,165.04,0.0,93.34,10.84,1166.76,506.6,1270.94,Processing
ORD-00007557,1,CUST-000625,PROD-000056,2025-03-23,2025-03-24,LOC-0035,Credit Card,Mastercard,Overnight,UPS,2,742.98,387.54,0.0,118.88,13.32,1485.96,710.88,1618.16,Delivered
ORD-00007558,1,CUST-000536,PROD-000276,2024-05-27,,LOC-0036,Credit Card,Visa,Express,UPS,5,244.09,166.06,0.0,97.64,5.5,1220.45,390.15,1323.59,Cancelled
ORD-00007559,1,CUST-000476,PROD-000086,2025-03-06,2025-03-07,LOC-0037,Debit Card,Visa,Overnight,FedEx,2,417.48,276.73,66.04,61.51,11.35,768.92,215.46,841.78,Delivered
ORD-00007559,2,CUST-000476,PROD-000071,2025-03-06,2025-03-07,LOC-0037,Debit Card,Visa,Overnight,FedEx,1,213.11,106.73,0.0,17.05,0.0,213.11,106.38,1071.94,Delivered
ORD-00007560,1,CUST-000154,PROD-000235,2024-02-27,2024-03-01,LOC-0034,Debit Card,Mastercard,Standard,USPS,1,443.24,199.82,0.0,35.46,6.25,443.24,243.42,484.95,Delivered
ORD-00007560,2,CUST-000154,PROD-000170,2024-02-27,2024-03-01,LOC-0034,Debit Card,Mastercard,Standard,USPS,4,516.11,347.32,0.0,165.16,0.0,2064.44,675.16,2714.55,Delivered
ORD-00007561,1,CUST-000615,PROD-000056,2024-05-09,2024-05-11,LOC-0003,Digital Wallet,Apple Pay,Express,FedEx,5,742.98,387.54,0.0,297.19,11.96,3714.9,1777.2,4024.05,Delivered
ORD-00007562,1,CUST-000025,PROD-000297,2024-08-13,2024-08-14,LOC-0031,Credit Card,Mastercard,Express,FedEx,5,346.79,223.24,0.0,138.72,13.33,1733.95,617.75,1886.0,Delivered
ORD-00007563,1,CUST-000854,PROD-000243,2023-12-14,,LOC-0017,Debit Card,Mastercard,Express,FedEx,4,526.78,386.89,0.0,168.57,14.58,2107.12,559.56,2290.27,Processing
ORD-00007564,1,CUST-000220,PROD-000052,2024-04-24,2024-04-26,LOC-0008,Debit Card,Visa,Overnight,UPS,5,86.18,55.05,0.0,34.47,11.17,430.9,155.65,476.54,Delivered
ORD-00007564,2,CUST-000220,PROD-000096,2024-04-24,2024-04-26,LOC-0008,Debit Card,Visa,Overnight,UPS,2,76.7,43.73,0.0,12.27,0.0,153.4,65.94,642.21,Delivered
ORD-00007565,1,CUST-000767,PROD-000026,2024-02-22,2024-02-25,LOC-0035,Credit Card,Visa,Standard,USPS,3,383.48,172.67,233.74,73.34,9.38,916.7,398.69,999.42,Delivered
ORD-00007566,1,CUST-000385,PROD-000265,2025-10-22,2025-10-23,LOC-0025,Digital Wallet,PayPal,Express,UPS,5,1009.43,491.97,0.0,403.77,12.93,5047.15,2587.3,5463.85,Delivered
ORD-00007567,1,CUST-000647,PROD-000135,2025-03-24,,LOC-0039,Digital Wallet,Google Pay,Standard,UPS,5,656.65,282.12,0.0,262.66,11.19,3283.25,1872.65,3557.1,Processing
ORD-00007567,2,CUST-000647,PROD-000185,2025-03-24,,LOC-0039,Digital Wallet,Google Pay,Standard,UPS,1,583.72,418.88,0.0,46.7,0.0,583.72,164.84,4187.52,Processing
ORD-00007568,1,CUST-000131,PROD-000184,2024-11-02,2024-11-05,LOC-0026,Debit Card,Visa,Standard,USPS,4,1020.46,446.31,495.23,286.93,10.93,3586.61,1801.37,3884.47,Shipped
ORD-00007569,1,CUST-000876,PROD-000399,2024-08-14,,LOC-0031,Credit Card,Visa,Overnight,FedEx,1,76.51,36.97,0.0,6.12,8.11,76.51,39.54,90.74,Processing
ORD-00007570,1,CUST-000550,PROD-000490,2024-01-22,2024-01-24,LOC-0035,Debit Card,Visa,Standard,USPS,4,533.33,244.4,362.22,141.69,12.6,1771.1,793.5,1925.39,Delivered
ORD-00007571,1,CUST-000773,PROD-000455,2024-11-30,2024-12-01,LOC-0013,Debit Card,Visa,Standard,USPS,4,59.17,28.32,0.0,18.93,13.76,236.68,123.4,269.37,Delivered
ORD-00007571,2,CUST-000773,PROD-000305,2024-11-30,2024-12-01,LOC-0013,Debit Card,Visa,Standard,USPS,2,627.22,446.06,0.0,100.36,0.0,1254.44,362.32,1624.17,Delivered
ORD-00007572,1,CUST-000949,PROD-000463,2025-05-26,2025-05-27,LOC-0010,Credit Card,American Express,Express,FedEx,5,192.61,108.04,0.0,77.04,11.76,963.05,422.85,1051.85,Delivered
ORD-00007573,1,CUST-000064,PROD-000299,2024-01-24,2024-01-26,LOC-0030,Digital Wallet,Apple Pay,Overnight,FedEx,5,38.33,17.7,0.0,15.33,10.85,191.65,103.15,217.83,Delivered
ORD-00007574,1,CUST-000489,PROD-000153,2024-11-30,2024-12-01,LOC-0002,Digital Wallet,Apple Pay,Express,UPS,1,22.9,10.05,0.0,1.83,10.46,22.9,12.85,35.19,Delivered
ORD-00007574,2,CUST-000489,PROD-000166,2024-11-30,2024-12-01,LOC-0002,Digital Wallet,Apple Pay,Express,UPS,3,511.81,241.68,0.0,122.83,0.0,1535.43,810.39,1693.45,Delivered
ORD-00007574,3,CUST-000489,PROD-000487,2024-11-30,2024-12-01,LOC-0002,Digital Wallet,Apple Pay,Express,UPS,5,73.54,35.53,0.0,29.42,0.0,367.7,190.05,2090.57,Delivered
ORD-00007575,1,CUST-000613,PROD-000178,2024-08-28,2024-08-30,LOC-0023,Debit Card,Visa,Express,FedEx,2,759.26,363.29,0.0,121.48,13.79,1518.52,791.94,1653.79,Shipped
ORD-00007575,2,CUST-000613,PROD-000087,2024-08-28,2024-08-30,LOC-0023,Debit Card,Visa,Express,FedEx,1,872.58,454.55,0.0,69.81,0.0,872.58,418.03,2596.18,Shipped
ORD-00007575,3,CUST-000613,PROD-000040,2024-08-28,2024-08-30,LOC-0023,Debit Card,Visa,Express,FedEx,1,33.0,22.38,6.41,2.13,0.0,26.59,4.21,2624.9,Shipped
ORD-00007576,1,CUST-000735,PROD-000469,2024-08-17,2024-08-20,LOC-0018,Credit Card,American Express,Standard,UPS,2,165.91,104.04,0.0,26.55,6.04,331.82,123.74,364.41,Delivered
ORD-00007577,1,CUST-000166,PROD-000163,2024-04-06,2024-04-07,LOC-0033,Debit Card,Visa,Express,UPS,1,651.23,476.31,0.0,52.1,9.12,651.23,174.92,712.45,Delivered
ORD-00007577,2,CUST-000166,PROD-000183,2024-04-06,2024-04-07,LOC-0033,Debit Card,Visa,Express,UPS,4,799.83,331.32,0.0,255.95,0.0,3199.32,1874.04,4167.72,Delivered
ORD-00007578,1,CUST-000414,PROD-000374,2025-01-01,2025-01-04,LOC-0032,Debit Card,Visa,Overnight,FedEx,5,167.06,77.93,0.0,66.82,14.62,835.3,445.65,916.74,Delivered
ORD-00007579,1,CUST-000960,PROD-000248,2023-11-20,2023-11-22,LOC-0022,Digital Wallet,Google Pay,Standard,USPS,4,65.07,27.99,0.0,20.82,10.94,260.28,148.32,292.04,Shipped
ORD-00007580,1,CUST-000177,PROD-000335,2024-04-26,2024-04-27,LOC-0009,Digital Wallet,PayPal,Overnight,FedEx,4,487.67,246.21,0.0,156.05,9.84,1950.68,965.84,2116.57,Delivered
ORD-00007581,1,CUST-000422,PROD-000289,2024-07-27,2024-07-30,LOC-0034,Digital Wallet,Google Pay,Standard,USPS,1,240.13,169.44,0.0,19.21,6.51,240.13,70.69,265.85,Shipped
ORD-00007581,2,CUST-000422,PROD-000223,2024-07-27,2024-07-30,LOC-0034,Digital Wallet,Google Pay,Standard,USPS,4,389.94,266.66,0.0,124.78,0.0,1559.76,493.12,1950.39,Shipped
ORD-00007582,1,CUST-000964,PROD-000242,2024-10-14,2024-10-17,LOC-0009,Debit Card,Visa,Standard,UPS,5,925.43,386.45,0.0,370.17,7.14,4627.15,2694.9,5004.46,Delivered
ORD-00007582,2,CUST-000964,PROD-000401,2024-10-14,2024-10-17,LOC-0009,Debit Card,Visa,Standard,UPS,2,506.62,250.33,0.0,81.06,0.0,1013.24,512.58,6098.76,Delivered
ORD-00007583,1,CUST-000682,PROD-000300,2024-05-15,2024-05-16,LOC-0014,Credit Card,American Express,Express,UPS,1,175.11,77.24,25.88,11.94,11.28,149.23,71.99,172.45,Delivered
ORD-00007583,2,CUST-000682,PROD-000126,2024-05-15,2024-05-16,LOC-0014,Credit Card,American Express,Express,UPS,4,972.93,460.89,0.0,311.34,0.0,3891.72,2048.16,4375.51,Delivered
ORD-00007584,1,CUST-000787,PROD-000020,2024-08-24,2024-08-25,LOC-0035,Digital Wallet,Apple Pay,Standard,USPS,2,480.19,257.73,69.31,71.29,6.52,891.07,375.61,968.88,Delivered
ORD-00007585,1,CUST-000080,PROD-000482,2024-04-01,2024-04-03,LOC-0018,Digital Wallet,Google Pay,Overnight,FedEx,4,786.0,489.22,0.0,251.52,10.38,3144.0,1187.12,3405.9,Delivered
ORD-00007586,1,CUST-000615,PROD-000134,2024-12-10,2024-12-11,LOC-0006,Digital Wallet,Google Pay,Overnight,UPS,5,147.86,74.26,0.0,59.14,11.83,739.3,368.0,810.27,Delivered
ORD-00007587,1,CUST-000270,PROD-000154,2024-10-16,2024-10-17,LOC-0001,Debit Card,Visa,Standard,USPS,4,1125.15,461.82,0.0,360.05,8.09,4500.6,2653.32,4868.74,Delivered
ORD-00007588,1,CUST-000764,PROD-000251,2024-02-20,2024-02-22,LOC-0006,Digital Wallet,Google Pay,Express,FedEx,2,272.93,156.65,0.0,43.67,12.37,545.86,232.56,601.9,Delivered
ORD-00007588,2,CUST-000764,PROD-000320,2024-02-20,2024-02-22,LOC-0006,Digital Wallet,Google Pay,Express,FedEx,3,549.05,296.25,0.0,131.77,0.0,1647.15,758.4,2380.82,Delivered
ORD-00007589,1,CUST-000215,PROD-000449,2024-08-20,,LOC-0018,Digital Wallet,PayPal,Express,UPS,3,547.86,281.35,0.0,131.49,8.55,1643.58,799.53,1783.62,Processing
ORD-00007590,1,CUST-000837,PROD-000003,2025-03-29,2025-03-31,LOC-0024,Digital Wallet,PayPal,Express,UPS,3,288.39,142.29,0.0,69.21,12.54,865.17,438.3,946.92,Shipped
ORD-00007591,1,CUST-000531,PROD-000215,2024-06-27,,LOC-0009,Digital Wallet,PayPal,Standard,USPS,5,216.57,123.27,103.42,78.35,11.29,979.43,363.08,1069.07,Cancelled
ORD-00007591,2,CUST-000531,PROD-000214,2024-06-27,,LOC-0009,Digital Wallet,PayPal,Standard,USPS,5,792.18,457.31,0.0,316.87,0.0,3960.9,1674.35,5346.84,Cancelled
ORD-00007592,1,CUST-000736,PROD-000176,2023-11-12,2023-11-13,LOC-0039,Credit Card,American Express,Overnight,FedEx,1,250.29,154.88,0.0,20.02,13.16,250.29,95.41,283.47,Shipped
ORD-00007593,1,CUST-000337,PROD-000045,2024-02-14,2024-02-16,LOC-0003,Digital Wallet,Apple Pay,Express,UPS,3,702.63,314.08,171.98,154.87,8.65,1935.91,993.67,2099.43,Delivered
ORD-00007593,2,CUST-000337,PROD-000364,2024-02-14,2024-02-16,LOC-0003,Digital Wallet,Apple Pay,Express,UPS,5,746.61,362.71,0.0,298.64,0.0,3733.05,1919.5,6131.12,Delivered
ORD-00007594,1,CUST-000889,PROD-000035,2025-09-12,2025-09-13,LOC-0001,Digital Wallet,Google Pay,Overnight,FedEx,2,338.57,231.89,0.0,54.17,11.12,677.14,213.36,742.43,Delivered
ORD-00007594,2,CUST-000889,PROD-000049,2025-09-12,2025-09-13,LOC-0001,Digital Wallet,Google Pay,Overnight,FedEx,1,370.04,171.98,0.0,29.6,0.0,370.04,198.06,1142.07,Delivered
ORD-00007594,3,CUST-000889,PROD-000452,2025-09-12,2025-09-13,LOC-0001,Digital Wallet,Google Pay,Overnight,FedEx,2,54.93,23.18,0.0,8.79,0.0,109.86,63.5,1260.72,Delivered
ORD-00007594,4,CUST-000889,PROD-000311,2025-09-12,2025-09-13,LOC-0001,Digital Wallet,Google Pay,Overnight,FedEx,5,297.6,135.91,0.0,119.04,0.0,1488.0,808.45,2867.76,Delivered
ORD-00007595,1,CUST-000663,PROD-000144,2025-04-03,,LOC-0009,Digital Wallet,Google Pay,Standard,UPS,3,481.96,203.77,0.0,115.67,14.64,1445.88,834.57,1576.19,Cancelled
ORD-00007596,1,CUST-000364,PROD-000030,2025-07-12,2025-07-15,LOC-0038,Credit Card,American Express,Overnight,UPS,5,387.8,175.59,0.0,155.12,12.94,1939.0,1061.05,2107.06,Shipped
ORD-00007597,1,CUST-000962,PROD-000049,2024-11-09,2024-11-11,LOC-0001,Debit Card,Visa,Overnight,UPS,4,370.04,171.98,0.0,118.41,13.28,1480.16,792.24,1611.85,Delivered
ORD-00007598,1,CUST-000738,PROD-000472,2025-04-07,2025-04-08,LOC-0023,Digital Wallet,PayPal,Express,UPS,3,753.32,449.29,506.25,140.3,12.18,1753.71,405.84,1906.19,Shipped
ORD-00007599,1,CUST-000996,PROD-000301,2024-07-20,2024-07-21,LOC-0032,Digital Wallet,Apple Pay,Overnight,UPS,5,497.52,217.82,0.0,199.01,6.43,2487.6,1398.5,2693.04,Delivered
ORD-00007599,2,CUST-000996,PROD-000075,2024-07-20,2024-07-21,LOC-0032,Digital Wallet,Apple Pay,Overnight,UPS,3,582.35,342.99,0.0,139.76,0.0,1747.05,718.08,4579.85,Delivered
ORD-00007599,3,CUST-000996,PROD-000357,2024-07-20,2024-07-21,LOC-0032,Digital Wallet,Apple Pay,Overnight,UPS,3,851.39,345.77,0.0,204.33,0.0,2554.17,1516.86,7338.35,Delivered
ORD-00007600,1,CUST-000458,PROD-000321,2025-05-23,2025-05-26,LOC-0003,Credit Card,Mastercard,Overnight,UPS,3,832.4,496.68,0.0,199.78,7.22,2497.2,1007.16,2704.2,Delivered
ORD-00007601,1,CUST-000759,PROD-000330,2025-06-04,2025-06-06,LOC-0023,Digital Wallet,Google Pay,Express,UPS,3,443.72,310.84,0.0,106.49,7.04,1331.16,398.64,1444.69,Delivered
ORD-00007602,1,CUST-000880,PROD-000473,2023-11-24,2023-11-25,LOC-0013,Credit Card,Visa,Overnight,UPS,4,392.88,188.08,0.0,125.72,6.62,1571.52,819.2,1703.86,Delivered
ORD-00007603,1,CUST-000563,PROD-000391,2025-01-31,2025-02-01,LOC-0003,Debit Card,Mastercard,Overnight,FedEx,5,413.57,272.31,0.0,165.43,9.19,2067.85,706.3,2242.47,Delivered
ORD-00007604,1,CUST-000038,PROD-000463,2025-01-07,2025-01-08,LOC-0030,Credit Card,American Express,Standard,USPS,2,192.61,108.04,0.0,30.82,12.63,385.22,169.14,428.67,Delivered
ORD-00007604,2,CUST-000038,PROD-000365,2025-01-07,2025-01-08,LOC-0030,Credit Card,American Express,Standard,USPS,1,57.42,39.23,0.0,4.59,0.0,57.42,18.19,490.68,Delivered
ORD-00007605,1,CUST-000753,PROD-000268,2024-11-11,2024-11-12,LOC-0018,Digital Wallet,Apple Pay,Standard,UPS,2,43.68,28.32,0.0,6.99,8.77,87.36,30.72,103.12,Delivered
ORD-00007606,1,CUST-000428,PROD-000344,2024-09-16,2024-09-17,LOC-0030,Digital Wallet,PayPal,Express,FedEx,3,69.47,32.44,0.0,16.67,7.42,208.41,111.09,232.5,Delivered
ORD-00007607,1,CUST-000111,PROD-000020,2025-03-19,2025-03-20,LOC-0005,Debit Card,Visa,Standard,USPS,1,480.19,257.73,95.35,30.79,10.52,384.84,127.11,426.15,Delivered
ORD-00007608,1,CUST-000614,PROD-000154,2025-03-29,2025-03-30,LOC-0017,Debit Card,Mastercard,Standard,UPS,2,1125.15,461.82,0.0,180.02,11.63,2250.3,1326.66,2441.95,Shipped
ORD-00007609,1,CUST-000346,PROD-000423,2024-03-01,2024-03-02,LOC-0013,Digital Wallet,PayPal,Express,FedEx,4,540.57,374.79,0.0,172.98,10.63,2162.28,663.12,2345.89,Shipped
ORD-00007610,1,CUST-000834,PROD-000215,2025-03-27,2025-03-29,LOC-0028,Digital Wallet,PayPal,Overnight,UPS,1,216.57,123.27,0.0,17.33,13.66,216.57,93.3,247.56,Delivered
ORD-00007611,1,CUST-000096,PROD-000384,2024-05-17,2024-05-20,LOC-0019,Credit Card,Visa,Express,FedEx,1,239.16,97.62,34.86,16.34,14.59,204.3,106.68,235.23,Shipped
ORD-00007612,1,CUST-000115,PROD-000261,2025-06-08,2025-06-10,LOC-0023,Credit Card,Visa,Standard,UPS,5,1007.39,418.57,0.0,402.96,9.58,5036.95,2944.1,5449.49,Delivered
ORD-00007613,1,CUST-000068,PROD-000093,2025-10-26,2025-10-28,LOC-0020,Digital Wallet,PayPal,Express,UPS,4,1001.45,484.93,0.0,320.46,9.74,4005.8,2066.08,4336.0,Delivered
ORD-00007614,1,CUST-000476,PROD-000377,2025-03-22,2025-03-23,LOC-0011,Credit Card,Mastercard,Overnight,UPS,5,964.02,441.62,0.0,385.61,9.53,4820.1,2612.0,5215.24,Delivered
ORD-00007615,1,CUST-000724,PROD-000270,2025-09-13,2025-09-15,LOC-0021,Digital Wallet,Apple Pay,Overnight,UPS,2,999.64,437.18,0.0,159.94,13.63,1999.28,1124.92,2172.85,Delivered
ORD-00007616,1,CUST-000323,PROD-000033,2023-12-21,2023-12-23,LOC-0024,Digital Wallet,PayPal,Overnight,FedEx,3,583.19,409.47,418.83,106.46,10.42,1330.74,102.33,1447.62,Delivered
ORD-00007616,2,CUST-000323,PROD-000226,2023-12-21,2023-12-23,LOC-0024,Digital Wallet,PayPal,Overnight,FedEx,2,704.03,322.06,0.0,112.64,0.0,1408.06,763.94,2968.32,Delivered
ORD-00007616,3,CUST-000323,PROD-000459,2023-12-21,2023-12-23,LOC-0024,Digital Wallet,PayPal,Overnight,FedEx,3,913.46,395.7,199.32,203.28,0.0,2541.06,1353.96,5712.66,Delivered
ORD-00007617,1,CUST-000497,PROD-000357,2024-05-17,2024-05-20,LOC-0039,Credit Card,American Express,Standard,UPS,4,851.39,345.77,344.67,244.87,10.11,3060.89,1677.81,3315.87,Delivered
ORD-00007618,1,CUST-000301,PROD-000062,2023-11-25,2023-11-26,LOC-0040,Credit Card,Visa,Express,UPS,2,291.69,165.04,0.0,46.67,14.52,583.38,253.3,644.57,Delivered
ORD-00007619,1,CUST-000161,PROD-000500,2024-11-05,2024-11-06,LOC-0001,Credit Card,Visa,Express,UPS,2,200.64,113.99,0.0,32.1,6.47,401.28,173.3,439.85,Shipped
ORD-00007619,2,CUST-000161,PROD-000328,2024-11-05,2024-11-06,LOC-0001,Credit Card,Visa,Express,UPS,3,96.47,39.43,0.0,23.15,0.0,289.41,171.12,752.41,Shipped
ORD-00007620,1,CUST-000062,PROD-000426,2024-10-10,,LOC-0007,Debit Card,Visa,Overnight,UPS,4,51.87,31.21,0.0,16.6,11.33,207.48,82.64,235.41,Processing
ORD-00007621,1,CUST-000058,PROD-000184,2024-04-15,2024-04-17,LOC-0034,Credit Card,Visa,Standard,USPS,4,1020.46,446.31,0.0,326.55,13.66,4081.84,2296.6,4422.05,Delivered
ORD-00007621,2,CUST-000058,PROD-000419,2024-04-15,2024-04-17,LOC-0034,Credit Card,Visa,Standard,USPS,5,689.85,461.24,0.0,275.94,0.0,3449.25,1143.05,8147.24,Delivered
ORD-00007622,1,CUST-000631,PROD-000101,2025-04-13,2025-04-16,LOC-0037,Credit Card,American Express,Standard,UPS,2,653.9,298.63,0.0,104.62,8.49,1307.8,710.54,1420.91,Delivered
ORD-00007622,2,CUST-000631,PROD-000086,2025-04-13,2025-04-16,LOC-0037,Credit Card,American Express,Standard,UPS,5,417.48,276.73,0.0,166.99,0.0,2087.4,703.75,3675.3,Delivered
ORD-00007623,1,CUST-000803,PROD-000213,2024-10-25,2024-10-26,LOC-0004,Credit Card,Mastercard,Overnight,FedEx,1,75.11,36.01,0.0,6.01,12.54,75.11,39.1,93.66,Delivered
ORD-00007624,1,CUST-000406,PROD-000264,2024-05-21,2024-05-23,LOC-0025,Credit Card,Visa,Overnight,FedEx,1,497.4,292.92,0.0,39.79,9.41,497.4,204.48,546.6,Delivered
ORD-00007625,1,CUST-000971,PROD-000325,2025-07-06,2025-07-09,LOC-0036,Debit Card,Mastercard,Express,UPS,1,707.1,287.37,0.0,56.57,6.82,707.1,419.73,770.49,Delivered
